DateTime,High Range,Temp,Specific Conductance,Salinity,Site
12/30/19,31674.6,20.89,49709.8,32.5245,butler
12/30/19,31659.6,20.97,49602.4,32.4457,butler
12/30/19,31667.1,20.99,49592.9,32.4388,butler
12/30/19,31685.9,21.08,49528.2,32.3913,butler
12/30/19,31753.7,21.11,49602.4,32.4457,butler
12/30/19,31753.7,21.2,49508.5,32.3769,butler
12/30/19,31818.1,21.24,49566.8,32.4196,butler
12/30/19,31799.1,21.27,49505.8,32.3749,butler
12/30/19,31749.9,20.36,50378.7,33.0158,butler
12/31/19,31784,20.34,50453.9,33.0711,butler
12/31/19,31731.1,20.36,50348.4,32.9935,butler
12/31/19,31731.1,20.36,50348.1,32.9933,butler
12/31/19,31678.4,20.33,50296.4,32.9553,butler
12/31/19,31704.7,20.33,50337.8,32.9857,butler
12/31/19,31704.7,20.39,50273.4,32.9384,butler
12/31/19,31667.1,20.4,50202.9,32.8866,butler
12/31/19,31693.4,20.4,50244.3,32.917,butler
12/31/19,31719.8,20.54,50136.7,32.8379,butler
12/31/19,31685.9,20.66,49955.8,32.7051,butler
12/31/19,31633.4,20.69,49841.3,32.621,butler
12/31/19,31581,20.66,49790.2,32.5835,butler
12/31/19,31625.9,20.49,50040.4,32.7672,butler
12/31/19,31158.4,19.01,50881.6,33.3859,butler
12/31/19,31201.9,19.09,50864,33.3729,butler
12/31/19,31271.1,19.14,50921.1,33.415,butler
12/31/19,31296.6,19.2,50896.2,33.3966,butler
12/31/19,31336.9,19.35,50796.6,33.3233,butler
12/31/19,31311.3,19.47,50623.9,33.1961,butler
12/31/19,31311.3,19.6,50482.3,33.092,butler
12/31/19,31322.2,19.73,50358.9,33.0012,butler
12/31/19,31285.7,19.75,50278.5,32.9421,butler
12/31/19,31303.9,19.85,50199.7,32.8842,butler
12/31/19,31347.9,19.89,50226.8,32.9042,butler
12/31/19,31322.2,19.96,50110.4,32.8186,butler
12/31/19,31318.6,20.01,50050.9,32.7749,butler
12/31/19,31285.7,20.12,49880.9,32.6501,butler
12/31/19,31278.4,20.3,49678.3,32.5014,butler
12/31/19,31260.1,20.36,49585.7,32.4335,butler
12/31/19,31267.4,20.41,49544.3,32.4031,butler
12/31/19,31278.4,20.41,49561.4,32.4157,butler
12/31/19,31336.9,20.39,49674.8,32.4988,butler
12/31/19,31388.3,20.44,49703,32.5195,butler
1/1/20,30769.4,18.32,50993.6,33.4684,butler
1/1/20,30875.4,18.51,50956.4,33.441,butler
1/1/20,30925.1,18.56,50982.2,33.46,butler
1/1/20,30900.2,18.53,50974.4,33.4542,butler
1/1/20,30850.6,18.38,51059.5,33.517,butler
1/1/20,30882.5,18.4,51089.5,33.5391,butler
1/1/20,30882.5,18.53,50944.4,33.4321,butler
1/1/20,30843.5,18.63,50769.1,33.3031,butler
1/1/20,30832.9,18.7,50674.1,33.2331,butler
1/1/20,30825.8,18.83,50519.2,33.1191,butler
1/1/20,30850.6,18.89,50493.6,33.1003,butler
1/1/20,30783.5,18.75,50537.3,33.1324,butler
1/1/20,29134.8,17.35,49324.5,32.242,butler
1/1/20,30695.7,17.69,51567.7,33.8919,butler
1/1/20,30702.7,17.74,51522.2,33.8583,butler
1/1/20,30727.3,17.79,51506.2,33.8465,butler
1/1/20,30678.3,17.83,51378.7,33.7524,butler
1/1/20,30622.5,17.92,51183.7,33.6085,butler
1/1/20,30612,17.96,51120.9,33.5622,butler
1/1/20,30587.7,18.03,51001.6,33.4743,butler
1/1/20,30605.1,18.22,50817.8,33.3389,butler
1/1/20,30580.8,18.24,50755,33.2927,butler
1/1/20,30622.5,18.4,50646,33.2125,butler
1/1/20,30653.8,18.41,50686.3,33.2421,butler
1/1/20,30636.4,18.66,50381.7,33.018,butler
1/1/20,30629.4,18.82,50194.9,32.8807,butler
1/1/20,30587.7,18.92,50017.7,32.7505,butler
1/1/20,30594.7,19.01,49931.3,32.6871,butler
1/1/20,30636.4,19.02,49988,32.7287,butler
1/1/20,30643.4,18.99,50031.7,32.7608,butler
1/1/20,30685.2,18.98,50110.3,32.8185,butler
1/2/20,30549.6,17.61,51399.4,33.7676,butler
1/2/20,30573.8,17.71,51326.1,33.7135,butler
1/2/20,30477.1,17.67,51209.2,33.6274,butler
1/2/20,30429,17.58,51230.3,33.6429,butler
1/2/20,30466.8,17.56,51316.1,33.7062,butler
1/2/20,30508.1,17.64,51294.3,33.6901,butler
1/2/20,30477.1,17.7,51174.1,33.6015,butler
1/2/20,30387.9,17.76,50957,33.4414,butler
1/2/20,30364,17.9,50759.8,33.2962,butler
1/2/20,30381.1,18.01,50665.2,33.2266,butler
1/2/20,30357.2,18.06,50569.6,33.1562,butler
1/2/20,30323.1,18.06,50512.7,33.1143,butler
1/2/20,30323.1,18.18,50379.5,33.0164,butler
1/2/20,30323.1,18.22,50335,32.9837,butler
1/2/20,30292.6,18.16,50350.5,32.995,butler
1/2/20,30238.4,18.08,50348.7,32.9938,butler
1/2/20,30208,18.01,50375.5,33.0134,butler
1/2/20,30942.9,18.63,50892.8,33.3941,butler
1/2/20,30843.5,18.08,51343.5,33.7264,butler
1/2/20,30769.4,18.05,51254,33.6604,butler
1/2/20,30720.2,18.08,51138.3,33.5751,butler
1/2/20,30685.2,18.12,51035.1,33.499,butler
1/2/20,30678.3,18.3,50822.4,33.3423,butler
1/2/20,30751.8,18.31,50932.4,33.4233,butler
1/2/20,30685.2,18.31,50822.1,33.3421,butler
1/2/20,30702.7,18.34,50817.4,33.3386,butler
1/2/20,30678.3,18.38,50732.4,33.276,butler
1/2/20,30580.8,18.48,50460.9,33.0763,butler
1/2/20,30587.7,18.57,50373,33.0116,butler
1/2/20,30549.6,18.64,50233.4,32.909,butler
1/2/20,30580.8,18.79,50120.3,32.8259,butler
1/2/20,30563.4,18.83,50048.1,32.7728,butler
1/2/20,30580.8,18.85,50054.5,32.7775,butler
1/2/20,30501.2,18.9,49870.1,32.6421,butler
1/2/20,30490.9,18.92,49831.3,32.6137,butler
1/2/20,30573.8,18.9,49987.9,32.7286,butler
1/2/20,30525.4,18.9,49908.7,32.6705,butler
1/2/20,30539.2,18.9,49930.9,32.6868,butler
1/3/20,30882.5,18.37,51068.7,33.5237,butler
1/3/20,31075.4,18.34,51420.1,33.7829,butler
1/3/20,31050.2,18.31,51412,33.7769,butler
1/3/20,31017.9,18.34,51324.7,33.7125,butler
1/3/20,30957.2,18.35,51213.1,33.6302,butler
1/3/20,30918,18.37,51125.8,33.5658,butler
1/3/20,30875.4,18.38,51044.1,33.5056,butler
1/3/20,30893.1,18.4,51050.6,33.5104,butler
1/3/20,30925.1,18.43,51069.6,33.5244,butler
1/3/20,30850.6,18.48,50891,33.3928,butler
1/3/20,30794.1,18.53,50742.4,33.2834,butler
1/3/20,30709.7,18.59,50537.2,33.1324,butler
1/3/20,30646.8,18.66,50356.8,32.9997,butler
1/3/20,30636.4,18.7,50295.7,32.9547,butler
1/3/20,30587.7,18.79,50117.4,32.8238,butler
1/3/20,30556.5,18.82,50033.5,32.7621,butler
1/3/20,30549.6,18.83,50011.1,32.7457,butler
1/3/20,30539.2,18.83,49993.8,32.733,butler
1/3/20,30573.8,18.8,50082.7,32.7982,butler
1/3/20,30549.6,18.83,50010.3,32.745,butler
1/3/20,30539.2,18.79,50036.5,32.7643,butler
1/3/20,30515,18.76,50029.3,32.759,butler
1/3/20,32501.6,21.97,49758.7,32.5604,butler
1/3/20,31837,20.04,50763,33.2986,butler
1/3/20,31765,19.85,50854.2,33.3657,butler
1/3/20,31731.1,20.02,50615.6,33.19,butler
1/3/20,31670.9,19.95,50595.1,33.1749,butler
1/3/20,31614.6,19.83,50634.8,33.2042,butler
1/3/20,31652.1,19.95,50564.5,33.1525,butler
1/3/20,31697.2,20.08,50495.8,33.1019,butler
1/3/20,31685.9,20.08,50477.5,33.0885,butler
1/3/20,31731.1,20.17,50452.2,33.0699,butler
1/3/20,31776.4,20.37,50309.4,32.9648,butler
1/3/20,31640.9,20.27,50201.6,32.8856,butler
1/3/20,31440,20.07,50096.2,32.8082,butler
1/3/20,31373.6,20.08,49979.7,32.7226,butler
1/3/20,31355.2,20.09,49939.5,32.6931,butler
1/3/20,31293,20.11,49819.1,32.6047,butler
1/3/20,31311.3,20.15,49805.4,32.5946,butler
1/3/20,31336.9,20.21,49782.1,32.5775,butler
1/3/20,31406.7,20.24,49860.6,32.6352,butler
1/4/20,32257.2,20.2,51241.4,33.6511,butler
1/4/20,32190.8,20.21,51125,33.5653,butler
1/4/20,32163.6,20.24,51049,33.5092,butler
1/4/20,32109.3,20.27,50930.2,33.4217,butler
1/4/20,32155.8,20.33,50938.5,33.4278,butler
1/4/20,32229.8,20.36,51022.7,33.4899,butler
1/4/20,32202.5,20.37,50968.5,33.4499,butler
1/4/20,32136.4,20.39,50842.2,33.3569,butler
1/4/20,32028.3,20.4,50660.5,33.2231,butler
1/4/20,31871.3,20.4,50412.3,33.0405,butler
1/4/20,31765,20.41,50233.6,32.9091,butler
1/4/20,31678.4,20.41,50096.6,32.8085,butler
1/4/20,31685.9,20.41,50108.2,32.817,butler
1/4/20,31712.2,20.43,50128.1,32.8316,butler
1/4/20,31757.5,20.43,50199.3,32.8839,butler
1/4/20,31712.2,20.43,50127.5,32.8312,butler
1/4/20,31318.6,20.44,49495.8,32.3676,butler
1/4/20,32339.5,21.01,50483.5,33.0929,butler
1/4/20,32339.5,20.92,50578.9,33.1631,butler
1/4/20,32339.5,20.88,50621.3,33.1942,butler
1/4/20,32359.2,20.84,50694.5,33.2481,butler
1/4/20,32347.4,20.78,50740,33.2816,butler
1/5/20,30900.2,17.83,51646.4,33.9499,butler
1/5/20,31136.7,18.15,51675.2,33.9712,butler
1/5/20,31245.5,18.24,51752.7,34.0285,butler
1/5/20,31373.6,18.5,51669.4,33.967,butler
1/5/20,31296.6,18.54,51497.7,33.8402,butler
1/5/20,31143.9,18.44,51358.9,33.7377,butler
1/5/20,31176.5,18.59,51244.2,33.6532,butler
1/5/20,31187.4,18.67,51172.5,33.6003,butler
1/5/20,31143.9,18.73,51034.4,33.4985,butler
1/5/20,31143.9,18.77,50989.7,33.4656,butler
1/5/20,31093.4,18.73,50951.3,33.4372,butler
1/5/20,31043,18.54,51079.6,33.5318,butler
1/5/20,30875.4,18.22,51161.1,33.5919,butler
1/5/20,30942.9,18.54,50905,33.4031,butler
1/5/20,30758.9,18.31,50857.9,33.3684,butler
1/5/20,30857.6,18.44,50875.5,33.3814,butler
1/5/20,30857.6,18.46,50852.9,33.3648,butler
1/5/20,30918,18.5,50907.4,33.4049,butler
1/5/20,30975,18.34,51179.3,33.6053,butler
1/5/20,30918,18.21,51230.8,33.6433,butler
1/5/20,30794.1,18.09,51160.4,33.5913,butler
1/5/20,30751.8,18.09,51090,33.5395,butler
1/5/20,30678.3,18.08,50979.2,33.4578,butler
1/5/20,30549.6,17.86,51012,33.482,butler
1/6/20,30043.8,16.32,51911.7,34.146,butler
1/6/20,30364,17.09,51564.7,33.8897,butler
1/6/20,30326.5,17.03,51570,33.8935,butler
1/6/20,30316.3,17,51586.9,33.906,butler
1/6/20,30214.7,16.99,51425.8,33.7871,butler
1/6/20,30197.9,17.02,51362.7,33.7405,butler
1/6/20,30167.6,17.08,51242.4,33.6518,butler
1/6/20,30174.3,16.96,51390.9,33.7613,butler
1/6/20,30191.1,17.02,51350.3,33.7314,butler
1/6/20,30167.6,17.08,51241.5,33.6512,butler
1/6/20,30127.3,17.08,51173,33.6007,butler
1/6/20,30113.9,17.15,51070.3,33.5249,butler
1/6/20,30097.2,17.29,50883.1,33.387,butler
1/6/20,30037.1,17.37,50691.3,33.2458,butler
1/6/20,30050.4,17.32,50769.8,33.3035,butler
1/6/20,29997.3,17.21,50804.2,33.3289,butler
1/6/20,30013.9,17.08,50979.4,33.4579,butler
1/6/20,30709.7,17.71,51422.8,33.7849,butler
1/6/20,30727.3,17.71,51451.9,33.8063,butler
1/6/20,30709.7,17.85,51263.6,33.6675,butler
1/6/20,30794.1,17.83,51426.4,33.7876,butler
1/6/20,30702.7,17.64,51489.5,33.8341,butler
1/6/20,30653.8,17.48,51589.8,33.9082,butler
1/6/20,30435.9,17.24,51497.7,33.8402,butler
1/6/20,30268.8,17.13,51341.3,33.7247,butler
1/6/20,30103.9,17.12,51073.6,33.5274,butler
1/6/20,30067.1,17.13,50999.8,33.473,butler
1/6/20,30043.8,17.16,50926.1,33.4186,butler
1/6/20,30020.5,17.09,50965.9,33.448,butler
1/7/20,30508.1,16.19,52836.1,34.8304,butler
1/7/20,30532.3,16.63,52356.5,34.475,butler
1/7/20,30501.2,16.55,52397.1,34.5051,butler
1/7/20,30435.9,16.47,52379.1,34.4918,butler
1/7/20,30285.8,16.47,52121.6,34.3012,butler
1/7/20,30191.1,16.44,51994,34.2068,butler
1/7/20,30144.1,16.48,51866.4,34.1125,butler
1/7/20,30073.8,16.51,51710.7,33.9975,butler
1/7/20,30027.2,16.55,51584.2,33.904,butler
1/7/20,29927.8,16.54,51425.4,33.7868,butler
1/7/20,29911.3,16.57,51362.2,33.7402,butler
1/7/20,29868.5,16.64,51208.1,33.6266,butler
1/7/20,29835.7,16.6,51197.8,33.6189,butler
1/7/20,29737.8,16.7,50915.8,33.411,butler
1/7/20,29679.4,16.73,50781.7,33.3123,butler
1/7/20,29634.2,16.71,50727.1,33.2721,butler
1/7/20,29627.7,16.63,50806.8,33.3308,butler
1/7/20,29669.7,16.61,50901.2,33.4003,butler
1/7/20,29640.6,16.58,50885.4,33.3887,butler
1/7/20,31068.2,17.57,52152.4,34.324,butler
1/7/20,30868.3,17.45,51955.5,34.1784,butler
1/7/20,30857.6,17.53,51845.3,34.0969,butler
1/7/20,30868.3,17.5,51897.4,34.1354,butler
1/7/20,30720.2,17.28,51901.7,34.1386,butler
1/7/20,30501.2,17.15,51681.9,33.9762,butler
1/7/20,30245.1,17.03,51386.5,33.7581,butler
1/7/20,30150.8,17.06,51192.3,33.6149,butler
1/7/20,30127.3,17.11,51095.3,33.5434,butler
1/8/20,30787,16.48,52940.2,34.9076,butler
1/8/20,30387.9,16.19,52599,34.6546,butler
1/8/20,30713.2,16.52,52765.7,34.7782,butler
1/8/20,30629.4,16.51,52633.9,34.6805,butler
1/8/20,30398.2,16.5,52249.6,34.3959,butler
1/8/20,30302.7,16.42,52179.6,34.3441,butler
1/8/20,30197.9,16.37,52058.1,34.2543,butler
1/8/20,30067.1,16.35,51856.6,34.1053,butler
1/8/20,30020.5,16.35,51776.3,34.0459,butler
1/8/20,29921.2,16.34,51617,33.9283,butler
1/8/20,29776.9,16.35,51357.2,33.7365,butler
1/8/20,29715.1,16.34,51262.3,33.6665,butler
1/8/20,29663.2,16.28,51242.2,33.6517,butler
1/8/20,29544.2,16.37,50933.6,33.4242,butler
1/8/20,29531.4,16.38,50899.9,33.3994,butler
1/8/20,29486.7,16.42,50777.1,33.3089,butler
1/8/20,29420,16.45,50628.2,33.1993,butler
1/8/20,29420,16.44,50639.3,33.2075,butler
1/8/20,29397.8,16.42,50623.7,33.196,butler
1/8/20,29397.8,16.42,50623.5,33.1958,butler
1/8/20,29420,16.44,50638.4,33.2069,butler
1/8/20,29605.2,16.13,51304.4,33.6975,butler
1/8/20,30525.4,16.71,52206.1,34.3637,butler
1/8/20,30525.4,16.76,52147.4,34.3202,butler
1/8/20,30466.8,16.82,51977.5,34.1946,butler
1/8/20,30490.9,16.58,52298.7,34.4323,butler
1/8/20,30405,16.48,52269,34.4102,butler
1/8/20,30262,16.48,52023.8,34.2289,butler
1/8/20,30037.1,16.47,51650,33.9527,butler
1/8/20,29881.7,16.48,51372,33.7474,butler
1/8/20,29812.8,16.48,51253.7,33.6602,butler
1/8/20,29754.1,16.52,51106.9,33.5519,butler
1/8/20,29679.4,16.52,50978.8,33.4575,butler
1/8/20,29708.6,16.44,51120.4,33.5619,butler
1/9/20,30573.8,15.94,53189.9,35.0929,butler
1/9/20,30429,15.89,52998.8,34.9511,butler
1/9/20,30387.9,15.87,52951.3,34.9158,butler
1/9/20,30477.1,15.9,53069.6,35.0036,butler
1/9/20,30429,15.89,52997.9,34.9504,butler
1/9/20,30285.8,15.87,52773.2,34.7838,butler
1/9/20,30160.9,15.87,52556.2,34.6229,butler
1/9/20,29997.3,15.87,52272.1,34.4125,butler
1/9/20,30090.5,15.9,52397.8,34.5056,butler
1/9/20,29731.3,15.94,51727.7,34.01,butler
1/9/20,29806.3,15.94,51857.3,34.1058,butler
1/9/20,29640.6,15.97,51534.9,33.8676,butler
1/9/20,29582.7,16,51399.4,33.7676,butler
1/9/20,29499.5,16.05,51197.1,33.6184,butler
1/9/20,29486.7,16.1,51116.8,33.5592,butler
1/9/20,29486.7,16.15,51058.7,33.5164,butler
1/9/20,29515.4,16.25,50992.6,33.4677,butler
1/9/20,29521.8,16.28,50968.8,33.4501,butler
1/9/20,29521.8,16.31,50934,33.4245,butler
1/9/20,29611.6,16.35,51041.9,33.504,butler
1/9/20,29731.3,16.44,51143.4,33.5788,butler
1/9/20,31558.7,17.61,52866.9,34.8532,butler
1/9/20,31495.5,17.6,52772.7,34.7834,butler
1/9/20,31436.3,17.67,52592.2,34.6496,butler
1/9/20,31417.8,17.74,52479.9,34.5664,butler
1/9/20,31322.2,17.58,52505.7,34.5855,butler
1/9/20,31443.6,17.69,52580.2,34.6407,butler
1/9/20,31169.2,17.6,52226.4,34.3787,butler
1/9/20,31162,17.58,52237.1,34.3867,butler
1/9/20,30801.1,17.45,51782.8,34.0507,butler
1/9/20,30605.1,17.4,51511.2,33.8501,butler
1/9/20,30605.1,17.4,51510.9,33.8499,butler
1/9/20,30563.4,17.38,51463.5,33.8149,butler
1/9/20,30646.8,17.38,51603.1,33.918,butler
1/10/20,32233.7,18.15,53342.3,35.2061,butler
1/10/20,32206.4,18.16,53285.3,35.1637,butler
1/10/20,32132.6,18.14,53186.6,35.0904,butler
1/10/20,32066.8,18.09,53136,35.0528,butler
1/10/20,32051.4,18.09,53110.2,35.0337,butler
1/10/20,31959.1,18.05,53004,34.9549,butler
1/10/20,31878.9,18.01,52917.6,34.8908,butler
1/10/20,31637.1,17.89,52655.9,34.6968,butler
1/10/20,31663.4,17.89,52699.3,34.7289,butler
1/10/20,31201.9,17.7,52151.4,34.3232,butler
1/10/20,31245.5,17.74,52177.6,34.3426,butler
1/10/20,30843.5,17.63,51633.5,33.9405,butler
1/10/20,30975,17.67,51806.8,34.0685,butler
1/10/20,30695.7,17.61,51409.1,33.7748,butler
1/10/20,30532.3,17.58,51170,33.5984,butler
1/10/20,30744.8,17.64,51456.3,33.8096,butler
1/10/20,30515,17.64,51072.7,33.5267,butler
1/10/20,30466.8,17.69,50935.7,33.4257,butler
1/10/20,30477.1,17.82,50806.5,33.3306,butler
1/10/20,30490.9,17.83,50818,33.339,butler
1/10/20,30605.1,17.95,50872.8,33.3794,butler
1/10/20,30685.2,18.03,50915.5,33.4109,butler
1/10/20,30815.2,18.16,50984.5,33.4617,butler
1/10/20,31039.4,18.41,51073.7,33.5274,butler
1/10/20,32941.4,19.7,52694.2,34.7252,butler
1/10/20,32742.1,19.47,52635,34.6813,butler
1/10/20,32721.9,19.46,52613.7,34.6655,butler
1/10/20,32597.4,19.35,52537.9,34.6094,butler
1/10/20,32569.4,19.34,52503.9,34.5842,butler
1/10/20,32537.5,19.31,52486.2,34.5711,butler
1/10/20,32501.6,19.33,52405.6,34.5113,butler
1/10/20,32585.4,19.38,52483.5,34.5691,butler
1/10/20,32613.4,19.43,52471.7,34.5603,butler
1/10/20,32386.8,19.43,52107.7,34.2909,butler
1/10/20,32210.3,19.37,51891.1,34.1308,butler
1/10/20,32265,19.41,51934,34.1625,butler
1/10/20,32359.2,19.44,52051.3,34.2492,butler
1/10/20,32101.6,19.3,51793.7,34.0587,butler
1/10/20,32128.7,19.3,51837,34.0908,butler
1/10/20,32163.6,19.31,51881.7,34.1238,butler
1/11/20,32163.6,19.3,51892.5,34.1318,butler
1/11/20,33126.7,19.65,53032.5,34.9761,butler
1/11/20,33197.3,19.75,53031.3,34.9751,butler
1/11/20,33089.4,19.7,52915.6,34.8894,butler
1/11/20,33110.1,19.7,52948.4,34.9136,butler
1/11/20,33019.3,19.67,52837.1,34.8311,butler
1/11/20,33077.1,19.7,52895.1,34.8741,butler
1/11/20,33060.5,19.76,52800.4,34.8039,butler
1/11/20,32949.6,19.76,52623.4,34.6727,butler
1/11/20,32794.7,19.69,52454.9,34.5479,butler
1/11/20,32726,19.66,52378.7,34.4914,butler
1/11/20,32573.4,19.6,52201.9,34.3606,butler
1/11/20,32605.4,19.62,52230.3,34.3816,butler
1/11/20,32378.9,19.56,51934.9,34.1631,butler
1/11/20,32257.2,19.57,51728.8,34.0108,butler
1/11/20,32117.1,19.57,51504.3,33.8451,butler
1/11/20,32190.8,19.6,51588.7,33.9074,butler
1/11/20,32375,19.63,51849.5,34.1,butler
1/11/20,32190.8,19.66,51521.8,33.8579,butler
1/11/20,32136.4,19.75,51335.5,33.7205,butler
1/11/20,32082.2,19.8,51194,33.6161,butler
1/11/20,32117.1,19.82,51227.3,33.6407,butler
1/11/20,32265,20.01,51253.9,33.6603,butler
1/11/20,32319.9,20.05,51296.8,33.6919,butler
1/11/20,32430.2,20.15,51361.6,33.7397,butler
1/11/20,33808.4,20.79,52809.4,34.8106,butler
1/11/20,33773.8,20.79,52755.2,34.7704,butler
1/11/20,33765.2,20.78,52752.6,34.7685,butler
1/11/20,33709.2,20.84,52598.4,34.6542,butler
1/11/20,33722.1,20.89,52562.8,34.6278,butler
1/11/20,33597.8,20.98,52270,34.411,butler
1/11/20,33597.8,20.91,52346.8,34.4678,butler
1/11/20,33555.1,20.95,52236.1,34.3859,butler
1/11/20,33466,20.89,52163.2,34.332,butler
1/11/20,33364.7,20.88,52016.2,34.2233,butler
1/11/20,33394.1,20.88,52061.7,34.2569,butler
1/12/20,33222.3,20.84,51837.7,34.0913,butler
1/12/20,33122.5,20.82,51703.8,33.9923,butler
1/12/20,33222.3,20.82,51859,34.107,butler
1/12/20,33474.4,20.54,52551.5,34.6194,butler
1/12/20,33402.6,20.59,52383.3,34.4948,butler
1/12/20,33343.6,20.59,52290.6,34.4263,butler
1/12/20,33436.3,20.6,52424.3,34.5252,butler
1/12/20,33432.1,20.69,52317.9,34.4464,butler
1/12/20,33453.3,20.75,52284.4,34.4217,butler
1/12/20,33402.6,20.76,52194,34.3548,butler
1/12/20,33381.5,20.75,52171.8,34.3383,butler
1/12/20,33411,20.75,52217.5,34.3722,butler
1/12/20,33394.1,20.84,52091.9,34.2792,butler
1/12/20,33360.5,20.85,52028.4,34.2322,butler
1/12/20,33230.6,20.88,51793.1,34.0583,butler
1/12/20,33230.6,20.91,51760.1,34.0339,butler
1/12/20,33122.5,20.94,51559.1,33.8855,butler
1/12/20,33031.7,20.98,51374.5,33.7493,butler
1/12/20,33093.6,20.99,51459.5,33.812,butler
1/12/20,33081.2,21.07,51353.5,33.7338,butler
1/12/20,33122.5,21.17,51309.4,33.7012,butler
1/12/20,33122.5,21.27,51201.6,33.6218,butler
1/12/20,33289.1,21.49,51222.2,33.6369,butler
1/12/20,33360.5,21.63,51182,33.6072,butler
1/12/20,33778.1,21.6,51844.4,34.0962,butler
1/12/20,33778.1,21.73,51703.9,33.9924,butler
1/12/20,33726.4,21.79,51560.2,33.8863,butler
1/12/20,33726.4,21.78,51570.6,33.894,butler
1/12/20,33735,21.73,51637.1,33.9431,butler
1/12/20,33726.4,21.76,51591.5,33.9094,butler
1/12/20,33726.4,21.76,51591.2,33.9092,butler
1/13/20,33713.5,21.78,51549.8,33.8786,butler
1/13/20,33735,21.75,51614.5,33.9264,butler
1/13/20,33735,21.73,51635.7,33.942,butler
1/13/20,33726.4,21.73,51622.2,33.9321,butler
1/13/20,33644.8,21.69,51540.1,33.8715,butler
1/13/20,33696.3,21.68,51629.3,33.9374,butler
1/13/20,33533.9,21.11,51986.8,34.2015,butler
1/13/20,33461.7,21.1,51885.6,34.1267,butler
1/13/20,33461.7,21.1,51885.3,34.1265,butler
1/13/20,33482.9,21.13,51885.2,34.1264,butler
1/13/20,33499.9,21.26,51769.9,34.0412,butler
1/13/20,33499.9,21.37,51650.5,33.953,butler
1/13/20,33529.6,21.46,51598.8,33.9148,butler
1/13/20,33550.9,21.47,51620.4,33.9308,butler
1/13/20,33529.6,21.5,51555.1,33.8826,butler
1/13/20,33559.4,21.59,51503.8,33.8447,butler
1/13/20,33538.1,21.68,51374.4,33.7492,butler
1/13/20,33508.4,21.72,51286,33.684,butler
1/13/20,33521.1,21.78,51241.1,33.6509,butler
1/13/20,33487.1,21.82,51146.4,33.581,butler
1/13/20,33377.3,21.87,50925.7,33.4184,butler
1/13/20,33268.2,21.92,50706.5,33.2569,butler
1/13/20,33284.9,22.03,50616,33.1903,butler
1/13/20,33406.8,22.27,50549.2,33.1412,butler
1/13/20,33495.6,22.3,50651.8,33.2167,butler
1/13/20,33670.5,22.56,50643.6,33.2107,butler
1/13/20,33873.4,22.07,51456.3,33.8096,butler
1/13/20,33756.6,22.1,51246.9,33.6552,butler
1/13/20,33778.1,22.14,51236.8,33.6477,butler
1/13/20,33765.2,22.13,51227.6,33.6409,butler
1/14/20,33756.6,22.08,51267.3,33.6702,butler
1/14/20,33765.2,22.17,51184.6,33.6092,butler
1/14/20,33869.1,22.21,51299.2,33.6937,butler
1/14/20,33869.1,22.27,51235.4,33.6466,butler
1/14/20,33825.7,22.27,51169.5,33.5981,butler
1/14/20,33825.7,22.3,51137.6,33.5745,butler
1/14/20,33795.4,22.34,51049.4,33.5095,butler
1/14/20,33752.2,22.36,50962.9,33.4458,butler
1/14/20,33589.2,22.33,50748.1,33.2876,butler
1/14/20,33589.2,22.29,50789.8,33.3182,butler
1/14/20,33593.5,21.33,51809.9,34.0708,butler
1/14/20,33614.9,21.33,51842.6,34.0949,butler
1/14/20,33602,21.34,51811.6,34.072,butler
1/14/20,33696.3,21.42,51869.6,34.1149,butler
1/14/20,33644.8,21.47,51736.1,34.0162,butler
1/14/20,33704.9,21.65,51633.9,33.9407,butler
1/14/20,33692,21.71,51549.4,33.8784,butler
1/14/20,33683.4,21.89,51343.5,33.7264,butler
1/14/20,33713.5,21.98,51293.2,33.6893,butler
1/14/20,33722.1,22.04,51242.2,33.6517,butler
1/14/20,33713.5,22.17,51091.2,33.5403,butler
1/14/20,33649.1,22.17,50993.4,33.4683,butler
1/14/20,33627.7,22.2,50929.2,33.4209,butler
1/14/20,33576.4,22.23,50819.8,33.3403,butler
1/14/20,33466,22.27,50610.7,33.1865,butler
1/14/20,33453.3,22.33,50528.6,33.1261,butler
1/14/20,33533.9,22.42,50556,33.1462,butler
1/14/20,33606.3,22.49,50591.8,33.1725,butler
1/14/20,33670.5,22.52,50656.8,33.2203,butler
1/14/20,33851.7,21.81,51672.3,33.9691,butler
1/15/20,33808.4,21.87,51541.7,33.8727,butler
1/15/20,33830,21.89,51552.9,33.8809,butler
1/15/20,33808.4,21.85,51562.5,33.888,butler
1/15/20,33817,21.88,51543.2,33.8738,butler
1/15/20,33860.4,22.01,51470,33.8197,butler
1/15/20,33838.7,22.07,51372.9,33.7481,butler
1/15/20,33856.1,22.11,51356.4,33.7359,butler
1/15/20,33808.4,22.18,51209.7,33.6277,butler
1/15/20,33773.8,22.23,51104.2,33.5499,butler
1/15/20,33692,22.27,50938.2,33.4276,butler
1/15/20,33670.5,22.33,50842.4,33.357,butler
1/15/20,33657.7,22.33,50822.8,33.3426,butler
1/15/20,33640.5,22.29,50838.5,33.3542,butler
1/15/20,33610.6,22.24,50845.6,33.3594,butler
1/15/20,33704.9,21.52,51746,34.0235,butler
1/15/20,33683.4,21.5,51734.3,34.0149,butler
1/15/20,33817,21.72,51701.3,33.9905,butler
